"jocosamente"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/jocosamente-adv-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/jocosamente_choqueiramente-adv-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/jocosamente_choqueiramente-adv-pt-sense-choqueiramente_jocosamente-adv-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/choqueiramente_jocosamente-adv-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/choqueiramente-adv-gl>		"choqueiramente"@gl	
"descartavelmente"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/descartavelmente-adv-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/descartavelmente_descartabelmente-adv-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/descartavelmente_descartabelmente-adv-pt-sense-descartabelmente_descartavelmente-adv-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/descartabelmente_descartavelmente-adv-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/descartabelmente-adv-gl>		"descartabelmente"@gl	
"isoladamente"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/isoladamente-adv-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/isoladamente_illadamente-adv-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/isoladamente_illadamente-adv-pt-sense-illadamente_isoladamente-adv-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/illadamente_isoladamente-adv-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/illadamente-adv-gl>		"illadamente"@gl	
"palco"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/palco-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/palco_escenario-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/palco_escenario-n-pt-sense-escenario_palco-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/escenario_palco-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/escenario-n-gl>		"escenario"@gl	
"enquanto que"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/enquanto%20que-cnjadv-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/enquanto%20que_mentres%20que-cnjadv-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/enquanto%20que_mentres%20que-cnjadv-pt-sense-mentres%20que_enquanto%20que-cnjadv-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/mentres%20que_enquanto%20que-cnjadv-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/mentres%20que-cnjadv-gl>		"mentres que"@gl	
"pacificação"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/pacifica%C3%A7%C3%A3o-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/pacifica%C3%A7%C3%A3o_pacificaci%C3%B3n-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/pacifica%C3%A7%C3%A3o_pacificaci%C3%B3n-n-pt-sense-pacificaci%C3%B3n_pacifica%C3%A7%C3%A3o-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/pacificaci%C3%B3n_pacifica%C3%A7%C3%A3o-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/pacificaci%C3%B3n-n-gl>		"pacificación"@gl	
"bulbilho"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/bulbilho-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/bulbilho_bulbillo-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/bulbilho_bulbillo-n-pt-sense-bulbillo_bulbilho-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/bulbillo_bulbilho-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/bulbillo-n-gl>		"bulbillo"@gl	
"sob medida"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/sob%20medida-adv-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/sob%20medida_a%20medida-adv-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/sob%20medida_a%20medida-adv-pt-sense-a%20medida_sob%20medida-adv-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/a%20medida_sob%20medida-adv-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/a%20medida-adv-gl>		"a medida"@gl	
"ter juízo"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/ter%20ju%C3%ADzo-vbhaver-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ter%20ju%C3%ADzo_ter%20xu%C3%ADzo-vbhaver-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ter%20ju%C3%ADzo_ter%20xu%C3%ADzo-vbhaver-pt-sense-ter%20xu%C3%ADzo_ter%20ju%C3%ADzo-vbhaver-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/ter%20xu%C3%ADzo_ter%20ju%C3%ADzo-vbhaver-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/ter%20xu%C3%ADzo-vbhaver-gl>		"ter xuízo"@gl	
"viajante"@pt	<http://linguistic.linkeddata.es/id/apertium/lexiconPT/viajante-n-pt>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/viajante_viaxeiro-n-pt-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/viajante_viaxeiro-n-pt-sense-viaxeiro_viajante-n-gl-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetPT-GL/viaxeiro_viajante-n-gl-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconGL/viaxeiro-n-gl>		"viaxeiro"@gl	
