"toqluq"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/toqluq-n-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/toqluq_tokluk-n-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/toqluq_tokluk-n-crh-sense-tokluk_toqluq-n-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/tokluk_toqluq-n-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/tokluk-n-tr>		"tokluk"@tr	
"Makiyivka"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Makiyivka-np-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Makiyivka_Makiivka-np-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Makiyivka_Makiivka-np-crh-sense-Makiivka_Makiyivka-np-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Makiivka_Makiyivka-np-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/Makiivka-np-tr>		"Makiivka"@tr	
"Vilşanka"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Vil%C5%9Fanka-np-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Vil%C5%9Fanka_Vil%C5%9Fanka-np-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Vil%C5%9Fanka_Vil%C5%9Fanka-np-crh-sense-Vil%C5%9Fanka_Vil%C5%9Fanka-np-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Vil%C5%9Fanka_Vil%C5%9Fanka-np-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/Vil%C5%9Fanka-np-tr>		"Vilşanka"@tr	
"fanatizm"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/fanatizm-n-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/fanatizm_fanatizm-n-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/fanatizm_fanatizm-n-crh-sense-fanatizm_fanatizm-n-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/fanatizm_fanatizm-n-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/fanatizm-n-tr>		"fanatizm"@tr	
"Abhaziya"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/Abhaziya-np-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Abhaziya_Abhaziya-np-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Abhaziya_Abhaziya-np-crh-sense-Abhaziya_Abhaziya-np-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/Abhaziya_Abhaziya-np-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/Abhaziya-np-tr>		"Abhaziya"@tr	
"havf"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/havf-n-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/havf_korku-n-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/havf_korku-n-crh-sense-korku_havf-n-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/korku_havf-n-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/korku-n-tr>		"korku"@tr	
"ayrı"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/ayr%C4%B1-adv-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ayr%C4%B1_ayr%C4%B1ca-adv-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ayr%C4%B1_ayr%C4%B1ca-adv-crh-sense-ayr%C4%B1ca_ayr%C4%B1-adv-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/ayr%C4%B1ca_ayr%C4%B1-adv-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/ayr%C4%B1ca-adv-tr>		"ayrıca"@tr	
"kendi"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/kendi-prn-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/kendi_kendi-prn-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/kendi_kendi-prn-crh-sense-kendi_kendi-prn-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/kendi_kendi-prn-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/kendi-prn-tr>		"kendi"@tr	
"yaratıcılıq"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/yarat%C4%B1c%C4%B1l%C4%B1q-n-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/yarat%C4%B1c%C4%B1l%C4%B1q_yarat%C4%B1c%C4%B1l%C4%B1k-n-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/yarat%C4%B1c%C4%B1l%C4%B1q_yarat%C4%B1c%C4%B1l%C4%B1k-n-crh-sense-yarat%C4%B1c%C4%B1l%C4%B1k_yarat%C4%B1c%C4%B1l%C4%B1q-n-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/yarat%C4%B1c%C4%B1l%C4%B1k_yarat%C4%B1c%C4%B1l%C4%B1q-n-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/yarat%C4%B1c%C4%B1l%C4%B1k-n-tr>		"yaratıcılık"@tr	
"toplaşuv"@crh	<http://linguistic.linkeddata.es/id/apertium/lexiconCRH/topla%C5%9Fuv-n-crh>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/topla%C5%9Fuv_toplant%C4%B1-n-crh-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/topla%C5%9Fuv_toplant%C4%B1-n-crh-sense-toplant%C4%B1_topla%C5%9Fuv-n-tr-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetCRH-TR/toplant%C4%B1_topla%C5%9Fuv-n-tr-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconTR/toplant%C4%B1-n-tr>		"toplantı"@tr	
