"bruder"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/bruder-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bruder_bruder-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bruder_bruder-n-id-sense-bruder_bruder-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bruder_bruder-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/bruder-n-zlm>		"bruder"@zlm	
"ua"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/ua-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ua_ua-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ua_ua-n-id-sense-ua_ua-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ua_ua-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/ua-n-zlm>		"ua"@zlm	
"toksin"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/toksin-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/toksin_toksin-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/toksin_toksin-n-id-sense-toksin_toksin-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/toksin_toksin-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/toksin-n-zlm>		"toksin"@zlm	
"dualisme"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/dualisme-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/dualisme_dualisme-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/dualisme_dualisme-n-id-sense-dualisme_dualisme-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/dualisme_dualisme-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/dualisme-n-zlm>		"dualisme"@zlm	
"sepersepuluh"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/sepersepuluh-num-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/sepersepuluh_sepersepuluh-num-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/sepersepuluh_sepersepuluh-num-id-sense-sepersepuluh_sepersepuluh-num-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/sepersepuluh_sepersepuluh-num-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/sepersepuluh-num-zlm>		"sepersepuluh"@zlm	
"aneh-aneh"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/aneh-aneh-adv-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/aneh-aneh_aneh-aneh-adv-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/aneh-aneh_aneh-aneh-adv-id-sense-aneh-aneh_aneh-aneh-adv-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/aneh-aneh_aneh-aneh-adv-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/aneh-aneh-adv-zlm>		"aneh-aneh"@zlm	
"bonus"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/bonus-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bonus_bonus-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bonus_bonus-n-id-sense-bonus_bonus-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bonus_bonus-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/bonus-n-zlm>		"bonus"@zlm	
"ojek"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/ojek-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ojek_ojek-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ojek_ojek-n-id-sense-ojek_ojek-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ojek_ojek-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/ojek-n-zlm>		"ojek"@zlm	
"tata"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/tata-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/tata_sistem-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/tata_sistem-n-id-sense-sistem_tata-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/sistem_tata-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/sistem-n-zlm>		"sistem"@zlm	
"lubang"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/lubang-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/lubang_lubang-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/lubang_lubang-n-id-sense-lubang_lubang-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/lubang_lubang-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/lubang-n-zlm>		"lubang"@zlm	
"bajing"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/bajing-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bajing_musang-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bajing_musang-n-id-sense-musang_bajing-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/musang_bajing-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/musang-n-zlm>		"musang"@zlm	
"ca"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/ca-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ca_ca-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ca_ca-n-id-sense-ca_ca-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ca_ca-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/ca-n-zlm>		"ca"@zlm	
"alhasil"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/alhasil-cnjadv-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/alhasil_alhasil-cnjadv-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/alhasil_alhasil-cnjadv-id-sense-alhasil_alhasil-cnjadv-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/alhasil_alhasil-cnjadv-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/alhasil-cnjadv-zlm>		"alhasil"@zlm	
"epos"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/epos-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/epos_epos-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/epos_epos-n-id-sense-epos_epos-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/epos_epos-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/epos-n-zlm>		"epos"@zlm	
"anggar"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/anggar-adv-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/anggar_anggar-adv-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/anggar_anggar-adv-id-sense-anggar_anggar-adv-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/anggar_anggar-adv-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/anggar-adv-zlm>		"anggar"@zlm	
"ada"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/ada-vblex-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ada_terdapat-vblex-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/ada_terdapat-vblex-id-sense-terdapat_ada-vblex-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/terdapat_ada-vblex-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/terdapat-vblex-zlm>		"terdapat"@zlm	
"konteks"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/konteks-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/konteks_konteks-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/konteks_konteks-n-id-sense-konteks_konteks-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/konteks_konteks-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/konteks-n-zlm>		"konteks"@zlm	
"patriotik"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/patriotik-adj-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/patriotik_patriotik-adj-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/patriotik_patriotik-adj-id-sense-patriotik_patriotik-adj-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/patriotik_patriotik-adj-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/patriotik-adj-zlm>		"patriotik"@zlm	
"libur"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/libur-vblex-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/libur_lancong-vblex-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/libur_lancong-vblex-id-sense-lancong_libur-vblex-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/lancong_libur-vblex-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/lancong-vblex-zlm>		"lancong"@zlm	
"etilena"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/etilena-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/etilena_etilena-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/etilena_etilena-n-id-sense-etilena_etilena-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/etilena_etilena-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/etilena-n-zlm>		"etilena"@zlm	
"surplus"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/surplus-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/surplus_surplus-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/surplus_surplus-n-id-sense-surplus_surplus-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/surplus_surplus-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/surplus-n-zlm>		"surplus"@zlm	
"paket"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/paket-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/paket_pakej-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/paket_pakej-n-id-sense-pakej_paket-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/pakej_paket-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/pakej-n-zlm>		"pakej"@zlm	
"nekat"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/nekat-adj-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/nekat_nekat-adj-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/nekat_nekat-adj-id-sense-nekat_nekat-adj-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/nekat_nekat-adj-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/nekat-adj-zlm>		"nekat"@zlm	
"bunga"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/bunga-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bunga_bunga-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bunga_bunga-n-id-sense-bunga_bunga-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/bunga_bunga-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/bunga-n-zlm>		"bunga"@zlm	
"belut"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/belut-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/belut_belut-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/belut_belut-n-id-sense-belut_belut-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/belut_belut-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/belut-n-zlm>		"belut"@zlm	
"risiko"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/risiko-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/risiko_risiko-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/risiko_risiko-n-id-sense-risiko_risiko-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/risiko_risiko-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/risiko-n-zlm>		"risiko"@zlm	
"apron"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/apron-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/apron_apron-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/apron_apron-n-id-sense-apron_apron-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/apron_apron-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/apron-n-zlm>		"apron"@zlm	
"garam"@id	<http://linguistic.linkeddata.es/id/apertium/lexiconID/garam-n-id>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/garam_garam-n-id-sense>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/garam_garam-n-id-sense-garam_garam-n-zlm-sense-trans>	<http://linguistic.linkeddata.es/id/apertium/tranSetID-ZLM/garam_garam-n-zlm-sense>	<http://linguistic.linkeddata.es/id/apertium/lexiconZLM/garam-n-zlm>		"garam"@zlm	
